id,wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi
51879,Q39524,51879,Gamal_Abdel_Nasser,Gamal Abdel Nasser,POLITICIAN,0,M,,FALSE,110,29.37409821,Alexandria,31.1975,29.8925,3080,Egypt,1918-01-15,1918,Cairo,30.04444444,31.23583333,6293,Egypt,1970-09-28,1970,alexandria,cairo,FALSE,10.01108158,52,733745,4.530798201,82.325912
8182,Q9916,8182,Dwight_D._Eisenhower,Dwight D. Eisenhower,POLITICIAN,0,M,,FALSE,146,29.3696229,"Denison, Texas",33.74972222,-96.5575,135942,United States,1890-10-14,1890,"Washington, D.C.",38.90472222,-77.01638889,108956,United States,1969-03-28,1969,denison-texas,washington-dc,FALSE,6.708998399,79,1244214,7.2204122,82.313369
63140,Q167852,63140,Jabir_ibn_Hayyan,Jabir ibn Hayyan,CHEMIST,0,M,,FALSE,89,29.36592364,"Tus, Iran",36.47916667,59.50972222,518891,Iran,0721-01-01,721,Kufa,32.03,44.4,468383,Iraq,,815,tus-iran,kufa,FALSE,11.27663815,94,249084,3.91671401,82.303001
59659,Q9455,59659,Vallabhbhai_Patel,Vallabhbhai Patel,POLITICIAN,0,M,,FALSE,76,29.36558209,Nadiad,22.69,72.86,582914,India,1875-10-31,1875,Mumbai,19.07611111,72.8775,19189,India,1950-12-15,1950,nadiad,mumbai,FALSE,17.86390468,75,213258,2.575686947,82.302044
8467,Q28626,8467,Draco_(lawgiver),Draco,PUBLIC WORKER,0,M,,FALSE,51,29.36500622,Athens,37.98416667,23.72805556,1216,Greece,0650-01-01 BC,-650,Aegina,37.73,23.49,2627,Greece,,-600,athens,aegina,FALSE,20.92969324,50,86370,1.53767359,82.30043
95184,Q60025,95184,Hannah_Arendt,Hannah Arendt,PHILOSOPHER,0,F,,FALSE,91,29.36231481,Linden-Limmer,52.3689,9.7008,48548724,Germany,1906-10-14,1906,Upper West Side,40.787,-73.975,327244,United States,1975-12-04,1975,linden-limmer,upper-west-side,FALSE,10.5565931,69,741753,3.807930524,82.292887
7673195,Q34189,7673195,Pablo_Neruda,Pablo Neruda,WRITER,0,M,,FALSE,127,29.3622999,"Parral, Chile",-36.15,-71.83333333,810270,Chile,1904-07-12,1904,Santiago,-33.4375,-70.65,51572,Chile,1973-09-23,1973,parral-chile,santiago,FALSE,9.61237904,69,587916,4.933007042,82.292845
95274,Q123190,95274,Jean_Piaget,Jean Piaget,PSYCHOLOGIST,0,M,,FALSE,87,29.35415729,Neuchâtel,47,6.93333333,494581,Switzerland,1896-08-09,1896,Geneva,46.20166667,6.14694444,12521,Switzerland,1980-09-16,1980,neuchatel,geneva,FALSE,13.73302025,84,401618,3.408033982,82.270024
6452,Q3301,6452,Charles_Martel,Charles Martel,MILITARY PERSONNEL,0,M,,FALSE,79,29.35161464,Herstal,50.66666667,5.63333333,176111,Belgium,0688-08-23,688,Quierzy,49.5714,3.1442,6327583,France,0741-10-22,741,herstal,quierzy,FALSE,9.754053327,53,400578,3.766713378,82.262898
20960029,Q174231,20960029,Emperor_Meiji,Emperor Meiji,POLITICIAN,0,M,,FALSE,83,29.35157218,Kyoto,35.01166667,135.7683333,37652,Japan,1852-11-03,1852,Tokyo,35.68972222,139.6922222,30057,Japan,1912-07-30,1912,kyoto,tokyo,FALSE,10.79608014,60,675715,3.996088692,82.262779
24120,Q170395,24120,Pope_Clement_VIII,Pope Clement VIII,RELIGIOUS FIGURE,0,M,,FALSE,73,29.34830789,Fano,43.83333333,13.01666667,815833,Italy,1536-02-24,1536,Rome,41.89333333,12.48277778,25458,Italy,1605-03-05,1605,fano,rome,FALSE,12.98725321,69,204314,2.871419,82.25363
104940,Q26806,104940,Danny_DeVito,Danny DeVito,ACTOR,0,M,DannyDeVito,TRUE,82,29.34503433,"Neptune Township, New Jersey",40.213816,-74.053712,125493,United States,1944-11-17,1944,,,,,,,,neptune-township-new-jersey,,FALSE,13.05974167,81,575556,2.830602706,82.244455
16273,Q102462,16273,James_Stewart,James Stewart,ACTOR,0,M,,FALSE,87,29.34173794,"Indiana, Pennsylvania",40.61666667,-79.15,132733,United States,1908-05-20,1908,"Beverly Hills, California",34.07305556,-118.3994444,75346,United States,1997-07-02,1997,indiana-pennsylvania,beverly-hills-california,FALSE,11.48498103,89,575356,3.222267428,82.235217
58198,Q27645,58198,Mikhail_Bakunin,Mikhail Bakunin,PHILOSOPHER,0,M,,FALSE,92,29.33754431,Pryamukhino,56.93777778,34.45277778,72192228,Russia,1814-05-30,1814,Bern,46.94805556,7.4475,49749,Switzerland,1876-07-01,1876,pryamukhino,bern,FALSE,13.19670653,62,271797,3.453291261,82.223463
364813,Q44329,364813,Bashar_al-Assad,Bashar al-Assad,POLITICIAN,0,M,,TRUE,119,29.33743732,Damascus,33.51305556,36.29194444,8914,Syria,1965-09-11,1965,,,,,,,,damascus,,FALSE,10.61555564,60,9806654,4.47035372,82.223163
13531,Q42156,13531,Henri_Bergson,Henri Bergson,PHILOSOPHER,0,M,,FALSE,96,29.33690571,Second French Empire,48.85638889,2.35222222,216066,France,1859-10-18,1859,Paris,48.85666667,2.35222222,22989,France,1941-01-04,1941,second-french-empire,paris,FALSE,14.98900103,82,226252,3.398548503,82.221673
9210500,Q76433,9210500,Eva_Braun,Eva Braun,COMPANION,0,F,,FALSE,81,29.33487826,Munich,48.1375,11.575,19058,Germany,1912-02-06,1912,Berlin,52.52,13.405,3354,Germany,1945-04-30,1945,munich,berlin,FALSE,10.27610479,33,1050949,4.010661551,82.215991
9679,Q152428,9679,Prince_Eugene_of_Savoy,Prince Eugene of Savoy,MILITARY PERSONNEL,0,M,,FALSE,64,29.33325127,Hôtel de Soissons,48.862731,2.34278,42052451,France,1663-10-18,1663,Vienna,48.20833333,16.3725,55866,Austria,1736-04-21,1736,hotel-de-soissons,vienna,FALSE,15.02739415,73,214227,2.531922625,82.211431
19594563,Q2161,19594563,Tacitus,Tacitus,HISTORIAN,0,M,,FALSE,89,29.33312073,Gallia Narbonensis,44,4,505432,France,,54,Rome,41.89333333,12.48277778,25458,Vatican City,0120-01-01,120,gallia-narbonensis,rome,FALSE,11.63684176,66,238543,4.127620861,82.211065
70602,Q7321,70602,Jacques_Cartier,Jacques Cartier,EXPLORER,0,M,,FALSE,147,29.3316827,Saint-Malo,48.65,-2.01,196794,France,1491-12-31,1491,Saint-Malo,48.65,-2.01,196794,France,1557-09-01,1557,saint-malo,saint-malo,FALSE,10.06670167,66,168280,5.953179095,82.207035
24124,Q129967,24124,Pope_Clement_XI,Pope Clement XI,RELIGIOUS FIGURE,0,M,,FALSE,75,29.33113758,Urbino,43.71666667,12.63333333,410081,Italy,1649-07-23,1649,Rome,41.89333333,12.48277778,25458,Italy,1721-03-19,1721,urbino,rome,FALSE,13.04821337,72,229185,2.888450863,82.205507
12855,Q19185,12855,George_Bernard_Shaw,George Bernard Shaw,WRITER,0,M,,FALSE,118,29.33022396,"Portobello, Dublin",53.33222222,-6.27,1158489,Ireland,1856-07-26,1856,Ayot St Lawrence,51.83434,-0.26709,1385920,United Kingdom,1950-11-02,1950,portobello-dublin,ayot-st-lawrence,FALSE,10.37238092,94,459833,5.096208576,82.202947
16005,Q44248,16005,Jerome,Jerome,RELIGIOUS FIGURE,0,M,,FALSE,86,29.32823518,Pannonia,44.9,19.02,47277,Serbia,,345,Bethlehem,31.70444444,35.20638889,4312,,0420-09-30,420,pannonia,bethlehem,FALSE,10.53446087,75,309323,4.115649296,82.197373
78388,Q131002,78388,Harun_al-Rashid,Harun al-Rashid,POLITICIAN,0,M,,FALSE,83,29.3278825,"Ray, Iran",35.5975,51.43444444,202702,Iran,0766-03-17,766,"Tus, Iran",36.47916667,59.50972222,518891,Iran,0809-03-24,809,ray-iran,tus-iran,FALSE,9.887847168,43,389408,4.253263907,82.196384
348227,Q146029,348227,Ay,Ay,POLITICIAN,0,M,,FALSE,52,29.32558395,Akhmim,26.56666667,31.75,1184997,Egypt,1400-01-01 BC,-1380,"Thebes, Egypt",25.72055556,32.61027778,65811,Egypt,1400-01-01 BC,-1400,akhmim,thebes-egypt,FALSE,18.37090229,-20,120503,1.787399167,82.189942
156068,Q186652,156068,"Gilbert_du_Motier,_Marquis_de_Lafayette","Gilbert du Motier, Marquis de Lafayette",MILITARY PERSONNEL,0,M,,FALSE,62,29.32460329,Château de Chavaniac,45.15722222,3.57916667,923128,France,1757-09-06,1757,Paris,48.85666667,2.35222222,22989,France,1834-05-20,1834,chateau-de-chavaniac,paris,FALSE,11.99872751,77,510978,2.934077517,82.187194
19991,Q174798,19991,Mustafa_I,Mustafa I,POLITICIAN,0,M,,FALSE,70,29.32378693,Topkapı Palace,41.013,28.984,252534,Türkiye,1591-06-24,1591,Istanbul,41.01361111,28.955,3391396,Türkiye,1639-01-20,1639,topkapi-palace,istanbul,FALSE,9.532349336,48,520682,3.408445627,82.184906
163047,Q190628,163047,Barbara_Bush,Barbara Bush,POLITICIAN,6.323729889,F,,FALSE,68,29.3235447,Manhattan,40.78333333,-73.96666667,45470,United States,1925-06-08,1925,Houston,29.76277778,-95.38305556,13774,United States,2018-04-17,2018,manhattan,houston,FALSE,20.85674343,93,173117,1.776200252,82.184227
62070,Q7504,62070,Irène_Joliot-Curie,Irène Joliot-Curie,CHEMIST,0,F,,FALSE,99,29.32261593,13th arrondissement of Paris,48.83222222,2.35555556,295543,France,1897-09-12,1897,Paris,48.85666667,2.35222222,22989,France,1956-03-17,1956,13th-arrondissement-of-paris,paris,FALSE,13.52015761,59,331691,3.625333626,82.181624
148313,Q76555,148313,"Joseph_II,_Holy_Roman_Emperor","Joseph II, Holy Roman Emperor",POLITICIAN,0,M,,FALSE,72,29.32180407,Schönbrunn Palace,48.184516,16.311865,165202,Austria,1741-03-13,1741,Vienna,48.20833333,16.3725,55866,Austria,1790-02-20,1790,schonbrunn-palace,vienna,FALSE,12.05591761,49,399347,3.264475074,82.179349
231443,Q228564,231443,Aspasia,Aspasia,COMPANION,0,F,,FALSE,53,29.31930139,Miletus,37.53027778,27.27833333,70997,Türkiye,0470-01-01 BC,-470,Athens,37.98416667,23.72805556,1216,Greece,0400-01-01 BC,-400,miletus,athens,FALSE,13.77825501,70,249682,2.177769556,82.172334
162198,Q49747,162198,Maurice_Maeterlinck,Maurice Maeterlinck,WRITER,0,M,,FALSE,93,29.3185992,Ghent,51.05361111,3.72527778,12341,Belgium,1862-08-29,1862,Nice,43.7034,7.2663,47088,France,1949-05-06,1949,ghent,nice,FALSE,19.37680616,87,112468,2.663234764,82.170366
808,Q7374,808,Alfred_Hitchcock,Alfred Hitchcock,FILM DIRECTOR,0,M,,FALSE,145,29.31651768,Leytonstone,51.569,0.01,240225,United Kingdom,1899-08-13,1899,"Bel Air, Los Angeles",34.08333,-118.44778,425258,United States,1980-04-29,1980,leytonstone,bel-air-los-angeles,FALSE,7.899756951,81,785199,6.252280173,82.164533
62665,Q157491,62665,"Marie_Louise,_Duchess_of_Parma","Marie Louise, Duchess of Parma",COMPANION,0,F,,FALSE,61,29.31518171,Hofburg,48.20638889,16.36527778,1651794,Austria,1791-12-12,1791,Parma,44.80147222,10.328,24231,Italy,1847-12-17,1847,hofburg,parma,FALSE,13.61131111,56,382454,2.504062314,82.160788
24148,Q133121,24148,Pope_Clement_XIII,Pope Clement XIII,RELIGIOUS FIGURE,0,M,,FALSE,74,29.31478411,Venice,45.4375,12.33583333,32616,Italy,1693-03-07,1693,Rome,41.89333333,12.48277778,25458,Italy,1769-02-02,1769,venice,rome,FALSE,12.74455557,76,272327,2.961905935,82.159674
31086,Q5811,31086,Masaccio,Masaccio,PAINTER,0,M,,FALSE,74,29.31459185,Florence,43.77138889,11.25416667,11525,Italy,1401-12-21,1401,Rome,41.89333333,12.48277778,25458,Italy,1428-01-01,1428,florence,rome,FALSE,16.04412356,27,116628,2.701643886,82.159135
16861,Q49074,16861,Kurt_Vonnegut,Kurt Vonnegut,WRITER,0,M,Kurt_Vonnegut,FALSE,83,29.31189802,Indianapolis,39.76861111,-86.15805556,57707,United States,1922-11-11,1922,New York City,40.71277778,-74.00611111,645042,United States,2007-04-11,2007,indianapolis,new-york-city,FALSE,17.45054767,85,248438,2.747589898,82.151585
193687,Q84192,193687,Maximilian_I_of_Mexico,Maximilian I of Mexico,POLITICIAN,0,M,,FALSE,59,29.30887785,Schönbrunn Palace,48.184516,16.311865,165202,Austria,1832-07-06,1832,Cerro de las Campanas,20.59333333,-100.4103611,49869778,Mexico,1867-06-19,1867,schonbrunn-palace,cerro-de-las-campanas,FALSE,9.381096484,35,1229224,3.132127515,82.143121
24149,Q131587,24149,Pope_Clement_XIV,Pope Clement XIV,RELIGIOUS FIGURE,0,M,,FALSE,73,29.30512801,Santarcangelo di Romagna,44.06666667,12.45,5667859,Italy,1705-10-31,1705,Rome,41.89333333,12.48277778,25458,Italy,1774-09-22,1774,santarcangelo-di-romagna,rome,FALSE,12.22278193,69,304404,2.913832211,82.132611
18639,Q191103,18639,Lucrezia_Borgia,Lucrezia Borgia,NOBLEMAN,0,F,,FALSE,70,29.30452338,"Subiaco, Lazio",41.93333333,13.1,1845039,Italy,1480-04-18,1480,Ferrara,44.83333333,11.61666667,45846,Italy,1519-06-24,1519,subiaco-lazio,ferrara,FALSE,9.23269281,39,519844,3.604362041,82.130916
41988252,Q83171,41988252,Alexander_II_of_Russia,Alexander II of Russia,POLITICIAN,0,M,,FALSE,91,29.30448873,Kremlin,55.75166667,37.61777778,381075,Russia,1818-04-29,1818,Winter Palace,59.9404,30.3139,16615604,Russia,1881-03-13,1881,kremlin,winter-palace,FALSE,8.029197478,63,1127540,5.289330901,82.130819
13956,Q41852,13956,Heraclius,Heraclius,POLITICIAN,0,M,,FALSE,83,29.30332306,Cappadocia,38.65833333,34.85361111,79642,Türkiye,0575-01-01,575,Constantinople,41.0125,28.98,5646,Türkiye,0641-02-11,641,cappadocia,constantinople,FALSE,11.30925196,66,263149,3.853447836,82.127552
24845,Q163514,24845,Pope_Sixtus_IV,Pope Sixtus IV,RELIGIOUS FIGURE,0,M,,FALSE,76,29.30181521,Genoa,44.41111111,8.93277778,47332321,Italy,1414-07-21,1414,Rome,41.89333333,12.48277778,25458,Italy,1484-08-12,1484,genoa,rome,FALSE,11.58736016,70,245141,3.164395909,82.123326
24102,Q131463,24102,Pope_Clement_V,Pope Clement V,RELIGIOUS FIGURE,0,M,,FALSE,70,29.29685896,Villandraut,44.4583,-0.3711,15744252,France,,1264,"Roquemaure, Gard",44.0525,4.7792,1839181,France,1314-04-20,1314,villandraut,roquemaure-gard,FALSE,12.95241497,50,199461,2.742753076,82.109436
18710,Q128538,18710,Luke_the_Evangelist,Luke the Evangelist,RELIGIOUS FIGURE,0,M,,FALSE,82,29.29652929,Antioch,36.20472222,36.18166667,36900,Türkiye,,31,"Thebes, Greece",38.32083333,23.31777778,65806,Greece,1984-01-01,84,antioch,thebes-greece,FALSE,14.48701694,53,402377,3.187508351,82.108512
2836239,Q9094,2836239,José_Mujica,José Mujica,POLITICIAN,0,M,,FALSE,91,29.29643826,Montevideo,-34.88361111,-56.18194444,38261,Uruguay,1935-05-20,1935,Montevideo,-34.88361111,-56.18194444,38261,Uruguay,2025-05-13,2025,montevideo,montevideo,FALSE,6.676564008,90,2601916,4.665396959,82.108257
9072,Q83155,9072,Jacques-Louis_David,Jacques-Louis David,PAINTER,0,M,,FALSE,85,29.29590595,Paris,48.85666667,2.35222222,22989,France,1748-08-30,1748,Brussels,50.84666667,4.3525,3708,Belgium,1825-12-29,1825,paris,brussels,FALSE,13.34495412,77,249550,3.511203703,82.106765
125231,Q151754,125231,"Anne,_Princess_Royal","Anne, Princess Royal",NOBLEMAN,0,F,,TRUE,62,29.29259464,Clarence House,51.504,-0.1385,390943,United Kingdom,1950-08-15,1950,,,,,,,,clarence-house,,FALSE,17.29481372,75,768147,2.021082419,82.097484
18993992,Q83406,18993992,Spartacus,Spartacus,MILITARY PERSONNEL,0,M,,FALSE,85,29.2906805,Struma (river),40.78583333,23.84888889,415437,Greece,,-109,Strongoli,39.26666667,17.05,6003356,Italy,0071-04-01 BC,-71,struma-river,strongoli,FALSE,11.58999786,38,693511,3.80041091,82.092119
28354,Q6577515,28354,Samuel,Samuel,RELIGIOUS FIGURE,0,M,,FALSE,63,29.28987071,Ramathaim-Zophim,31.833,35.181,623739,,,-1100,Ramah in Benjamin,31.85,35.2317,10969126,,,-1010,ramathaim-zophim,ramah-in-benjamin,FALSE,11.50221802,90,366653,3.243139472,82.08985
38422,Q134189,38422,Plotinus,Plotinus,PHILOSOPHER,0,M,,FALSE,77,29.28908512,Asyut,27.18333333,31.16666667,3893884,Egypt,0203-01-01,203,Campania,40.91055556,14.92055556,44943,Italy,,270,asyut,campania,FALSE,13.89672458,67,165466,3.193907929,82.087648
11041,Q13230,11041,Ferdinand_de_Saussure,Ferdinand de Saussure,LINGUIST,0,M,,FALSE,94,29.28833266,Geneva,46.20166667,6.14694444,12521,Switzerland,1857-11-26,1857,Vufflens-le-Château,46.53333333,6.46666667,629717,Switzerland,1913-02-22,1913,geneva,vufflens-le-chateau,FALSE,15.9101337,56,194290,3.338211795,82.085539
45968,Q180850,45968,Tom_Jones_(singer),Tom Jones,SINGER,0,M,RealSirTomJones,TRUE,58,29.28793396,Treforest,51.58777778,-3.32222222,1181138,United Kingdom,1940-06-07,1940,,,,,,,,treforest,,FALSE,16.73612294,85,460594,2.040222028,82.084422
303544,Q131729,303544,Lawrence_Bragg,Lawrence Bragg,PHYSICIST,0,M,,FALSE,87,29.28443211,Adelaide,-34.9275,138.6,1148,Australia,1890-03-31,1890,Waldringfield,52.051648,1.322468,26657755,United Kingdom,1971-07-01,1971,adelaide,waldringfield,FALSE,33.29333188,81,33422,1.846839573,82.074607
102036,Q128027,102036,Giorgio_Vasari,Giorgio Vasari,WRITER,0,M,,FALSE,76,29.28060893,Arezzo,43.46333333,11.87833333,99189,Italy,1511-07-30,1511,Florence,43.77138889,11.25416667,11525,Italy,1574-06-27,1574,arezzo,florence,FALSE,13.85736558,63,158605,2.990844553,82.063892
406662,Q1990155,406662,Moses_in_Islam,Moses in Islam,RELIGIOUS FIGURE,2.911629232,M,,FALSE,40,29.27986041,Egypt,26,30,8087628,Egypt,,-1392,Moab,31.50166667,35.77666667,71454,Jordan,,-1272,egypt,moab,FALSE,14.98527519,120,266976,1.632056404,82.061794
145704,Q82122,145704,Jean-Baptiste_Lamarck,Jean-Baptiste Lamarck,BIOLOGIST,0,M,,FALSE,89,29.27965644,Bazentin,50.031,2.7639,15292883,France,1744-08-01,1744,Paris,48.85666667,2.35222222,22989,France,1829-12-18,1829,bazentin,paris,FALSE,14.42022377,85,180478,3.338284087,82.061223
18100,Q11758,18100,L._L._Zamenhof,L. L. Zamenhof,PHYSICIAN,0,M,,FALSE,115,29.27854983,Białystok,53.13527778,23.14555556,47782,Poland,1859-12-15,1859,Warsaw,52.23,21.01111111,32908,Poland,1917-04-14,1917,bialystok,warsaw,FALSE,16.93244873,58,129069,3.763691333,82.058121
36679,Q93166,36679,Milan_Kundera,Milan Kundera,WRITER,0,M,,FALSE,83,29.27808572,Brno,49.1925,16.60833333,57575,Czechia,1929-04-01,1929,7th arrondissement of Paris,48.85916667,2.31277778,222491,France,2023-07-11,2023,brno,7th-arrondissement-of-paris,FALSE,16.05060231,94,306105,2.81581844,82.05682
34155,Q129772,34155,Xenophon,Xenophon,HISTORIAN,0,M,,FALSE,90,29.27683678,Classical Athens,37.97,23.72,13517898,Greece,0430-01-01 BC,-430,Ancient Corinth,37.9053455,22.8801924,16054891,Greece,0354-01-01 BC,-354,classical-athens,ancient-corinth,FALSE,12.12925164,76,199214,4.051347957,82.05332
24643,Q161351,24643,Pope_Innocent_VIII,Pope Innocent VIII,RELIGIOUS FIGURE,0,M,,FALSE,70,29.27541188,Genoa,44.41111111,8.93277778,47332321,Italy,1432-11-30,1432,Rome,41.89333333,12.48277778,25458,Italy,1492-07-25,1492,genoa,rome,FALSE,12.19705362,60,233812,2.912850725,82.049327
55271,Q44741,55271,Francisco_Pizarro,Francisco Pizarro,EXPLORER,0,M,,FALSE,87,29.27517468,"Trujillo, Cáceres",39.46527778,-5.87888889,735003,Spain,1478-03-16,1478,Lima,-12.06,-77.0375,85423,Peru,1541-06-26,1541,trujillo-caceres,lima,FALSE,9.749603,63,321266,3.951169283,82.048662
42127,Q39599,42127,Christiaan_Huygens,Christiaan Huygens,PHYSICIST,0,M,,FALSE,100,29.27385842,The Hague,52.08,4.31,30269,Netherlands,1629-04-14,1629,The Hague,52.08,4.31,30269,Netherlands,1695-07-08,1695,the-hague,the-hague,FALSE,13.86039547,66,144693,4.021282367,82.044973
28413,Q1442,28413,Septimius_Severus,Septimius Severus,POLITICIAN,0,M,,FALSE,85,29.27272508,Leptis Magna,32.63916667,14.29055556,48698,Libya,0145-04-11,145,Eboracum,53.96166667,-1.08055556,1003514,United Kingdom,0211-02-04,211,leptis-magna,eboracum,FALSE,7.779174286,66,634160,4.75133935,82.041796
158664,Q163830,158664,Ip_Man,Ip Man,MARTIAL ARTS,0,M,,FALSE,50,29.27269678,Foshan,23.0214,113.1216,1029003,China,1893-10-01,1893,Mong Kok,22.3225,114.1705556,267218,Hong Kong,1972-12-02,1972,foshan,mong-kok,FALSE,15.38061647,79,486484,1.886497006,82.041717
20065598,Q128245,20065598,Mohammad_Reza_Pahlavi,Mohammad Reza Pahlavi,POLITICIAN,0,M,,FALSE,98,29.27019553,Tehran,35.68916667,51.38888889,57654,Iran,1919-10-26,1919,Cairo,30.04444444,31.23583333,6293,Egypt,1980-07-27,1980,tehran,cairo,FALSE,7.33517226,61,1634168,4.738429758,82.034707
25876,Q173470,25876,Anastasius_I_Dicorus,Anastasius I Dicorus,POLITICIAN,0,M,,FALSE,59,29.26866174,Durrës,41.31333333,19.44583333,263530,Albania,0430-01-01,430,Constantinople,41.0125,28.98,5646,Türkiye,0518-07-09,518,durres,constantinople,FALSE,20.96319233,88,69093,1.818569666,82.030408
8520,Q80135,8520,Dmitri_Shostakovich,Dmitri Shostakovich,COMPOSER,0,M,,FALSE,82,29.26642754,Saint Petersburg,59.9375,30.30861111,24320051,Russia,1906-09-12,1906,Moscow,55.75583333,37.61722222,19004,Russia,1975-08-09,1975,saint-petersburg,moscow,FALSE,11.98686278,69,575677,3.405338743,82.024146
28989696,Q9095,28989696,James_Clerk_Maxwell,James Clerk Maxwell,PHYSICIST,0,M,,FALSE,134,29.26611345,Edinburgh,55.95333333,-3.18916667,9602,United Kingdom,1831-06-13,1831,Cambridge,52.20527778,0.11916667,36995,United Kingdom,1879-11-05,1879,edinburgh,cambridge,FALSE,11.3669575,48,280466,5.669787926,82.023266
76037,Q182021,76037,Marie_de'_Medici,Marie de' Medici,NOBLEMAN,0,F,,FALSE,65,29.26520214,Palazzo Pitti,43.7652,11.2501,1080994,Italy,1575-04-26,1575,Electorate of Cologne,51,6.83333333,253147,Germany,1642-07-03,1642,palazzo-pitti,electorate-of-cologne,FALSE,11.78188383,67,313201,2.939353315,82.020712
19760658,Q82918,19760658,Saparmurat_Niyazov,Saparmurat Niyazov,POLITICIAN,0,M,,FALSE,84,29.26194045,Gypjak,38,58.25055556,8602598,Turkmenistan,1940-02-19,1940,Ashgabat,37.9375,58.38,56569,Turkmenistan,2006-12-21,2006,gypjak,ashgabat,FALSE,18.3713793,66,242431,2.785560167,82.011571
53617,Q156290,53617,Methuselah,Methuselah,RELIGIOUS FIGURE,0,M,,FALSE,55,29.26137865,,,,,,,-3074,,,,,,,-2105,,,FALSE,10.67627376,969,486431,2.906873038,82.009996
66578,Q42992,66578,Golda_Meir,Golda Meir,POLITICIAN,0,F,,FALSE,100,29.26085043,Kyiv,50.45,30.52333333,585629,Ukraine,1898-05-03,1898,West Jerusalem,31.78194444,35.21944444,1988301,Israel,1978-12-08,1978,kyiv,west-jerusalem,FALSE,11.26054361,80,524621,4.292517812,82.008516
48571,Q272326,48571,"Æthelwulf,_King_of_Wessex","Æthelwulf, King of Wessex",POLITICIAN,0,M,,FALSE,46,29.25993648,Aachen,50.77555556,6.08361111,1520,Germany,,795,Wessex,51.2,-2,33658,United Kingdom,0858-01-13,858,aachen,wessex,FALSE,19.32550159,63,106164,1.456199409,82.005954
23790,Q101294,23790,Pope_Alexander_VIII,Pope Alexander VIII,RELIGIOUS FIGURE,0,M,,FALSE,73,29.25667188,Venice,45.4375,12.33583333,32616,Italy,1610-04-22,1610,Rome,41.89333333,12.48277778,25458,Italy,1691-02-01,1691,venice,rome,FALSE,13.59355505,81,188515,2.825979975,81.996804
50165,Q83331,50165,Louis_de_Broglie,Louis de Broglie,PHYSICIST,0,M,,FALSE,93,29.25631446,Dieppe,49.925,1.075,191055,France,1892-08-15,1892,Louveciennes,48.8608,2.1172,1699301,France,1987-03-19,1987,dieppe,louveciennes,FALSE,20.85921264,95,113553,2.863779098,81.995803
24666,Q132708,24666,Pope_Innocent_XII,Pope Innocent XII,RELIGIOUS FIGURE,0,M,,FALSE,73,29.25209899,Spinazzola,40.96666667,16.08333333,6211492,Italy,1615-03-13,1615,Rome,41.89333333,12.48277778,25458,Italy,1700-09-27,1700,spinazzola,rome,FALSE,13.12562438,85,206616,2.875739845,81.983988
211518,Q47213,211518,Warren_Buffett,Warren Buffett,BUSINESSPERSON,0,M,WarrenBuffett,TRUE,102,29.25204949,"Omaha, Nebraska",41.25861111,-95.9375,46159,United States,1930-08-30,1930,,,,,,,,omaha-nebraska,,FALSE,7.798977214,95,1638217,5.473554104,81.983849
